4014,202,PXITBU2718398476,9/27/2016 00:00,179372,Needs new parachute
4015,55,LKCOVF7017678661,8/12/2016 00:00,110321,Burns too much gas
4016,63,JTNVRE5540892436,9/2/2016 00:00,112791,Passenger side is always empty
4017,180,AUVZTO6244234991,1/23/2016 00:00,173707,Burns too much gas
4018,444,GDRVYI1162203043,7/28/2016 00:00,217056,Add rockets
4019,384,TLJNEI6390642315,11/12/2016 00:00,29229,Change oil
4020,487,MNKUYB9125116360,11/23/2016 00:00,161538,The wings do not work
4021,425,RWAINR5655551069,3/29/2016 00:00,174663,It smells funny
4022,273,QAFBHW8073272072,2/13/2016 00:00,215260,The wings do not work
4023,71,VSLZEJ6692128673,7/14/2016 00:00,62600,Replace windows
4024,292,AIYPGQ7336506439,11/11/2016 00:00,208302,Passenger side is always empty
4025,117,ZYFWAC5285913523,4/2/2016 00:00,144104,It came back from space and it makes a funny noise
4026,492,CWKSZP4267592639,9/26/2016 00:00,168841,No brakes
4027,418,ZRDAHJ3493433590,11/15/2016 00:00,69942,Needs new parachute
4028,337,HAWWHN9891566575,9/19/2016 00:00,169547,I cannot hear the radio
4029,207,YXHHQQ9445997392,7/22/2016 00:00,35995,I cannot hear the horn
4030,115,RMEQNN7139572810,7/31/2016 00:00,160197,The wheel does not turn right
4031,413,QYNUQB5934729690,12/30/2016 00:00,130094,Needs new parachute
4032,391,VYRSQV5360991171,5/29/2016 00:00,135417,It smells funny
4033,297,DUBNES5856746083,8/23/2016 00:00,108144,I cannot hear the horn
4034,396,NPYITM2230322217,4/9/2016 00:00,56825,The wings do not work
4035,63,JTNVRE5540892436,5/31/2016 00:00,179045,Passenger side is always empty
4036,324,YEHCBR4068573582,2/27/2016 00:00,129225,Burns too much gas
4037,264,DOSDRX8319153383,5/4/2016 00:00,112246,Needs new parachute
4038,245,SCGEDF1033764846,12/4/2016 00:00,49656,Replace windows
4039,27,LYOXCU1327119058,8/2/2016 00:00,172264,Replace windows
4040,217,PHJCHP2616982176,12/30/2016 00:00,79282,The wheel does not turn right
4041,119,DPTWRD3170307890,10/5/2016 00:00,115403,It smells funny
4042,170,PVHLJP8315187036,7/29/2016 00:00,46454,Add rockets
4043,46,NHMWGL8647592067,2/6/2016 00:00,88345,The wheel does not turn right
4044,270,PXAEIN7427981591,8/26/2016 00:00,62513,The wheel does not turn right
4045,121,MQKXBG4065215255,12/3/2016 00:00,188691,Burns too much gas
4046,254,YTHRYP8729272810,9/17/2016 00:00,54637,The wheel does not turn right
4047,458,VWFILK2438295134,12/19/2016 00:00,132376,It smells funny
4048,416,CVCANI5957878499,4/23/2016 00:00,197879,Replace windows
4049,319,OHHJVT3546889721,12/11/2016 00:00,114262,The wheel does not turn right
4050,398,LDGNEL1956509228,7/20/2016 00:00,114565,Change oil
4051,338,GDLMBI2281193693,3/15/2016 00:00,101860,It smells funny
4052,44,APKIGY1738695585,7/21/2016 00:00,143918,Needs new parachute
4053,286,IXNTZN3186621296,12/11/2016 00:00,150731,The wheel does not turn right
4054,340,VBIKNJ9840394887,8/14/2016 00:00,136908,It is not fast enough
4055,311,XVYQEV2552417538,12/29/2016 00:00,130762,It smells funny
4056,279,GVVLMB5766489294,6/17/2016 00:00,83991,It came back from space and it makes a funny noise
4057,287,QXMKNV4193862083,11/25/2016 00:00,31331,The wings do not work
4058,488,ZXAQDW4462569886,4/6/2016 00:00,112658,Change oil
4059,225,LEUOSS7639367717,10/18/2016 00:00,187360,Passenger side is always empty
4060,462,JMUFAQ6520853742,9/5/2016 00:00,117847,Needs new parachute
4061,151,TFNNNH4476667984,8/13/2016 00:00,124289,Needs new parachute
4062,458,IBXJDP1129754692,4/1/2016 00:00,197197,Replace windows
4063,66,WSNGTL3714145629,8/27/2016 00:00,49736,Change oil
4064,260,TWTXIP5213362259,9/5/2016 00:00,189827,The wings do not work
4065,5,QDOQWO4567561197,5/20/2016 00:00,103125,No brakes
4066,205,NCCFBY6171667047,4/12/2016 00:00,196943,It smells funny
4067,376,OVEMUU9019487639,9/25/2016 00:00,159284,Change oil
4068,312,HMXZUL1817737719,1/24/2016 00:00,151818,Change oil
4069,458,ZDPIGN7298888999,5/12/2016 00:00,100542,Burns too much gas
4070,302,RZLFSI9292803787,5/4/2016 00:00,28254,No brakes
4071,486,FKGZLK9427613362,1/28/2016 00:00,193817,I cannot hear the horn
4072,105,VAXEGG2492168252,3/23/2016 00:00,152281,The wheel does not turn right
4073,137,AHBHCV1273333570,5/3/2016 00:00,33483,Passenger side is always empty
4074,211,REFZSB6899933318,9/29/2016 00:00,27454,Replace windows
4075,412,RUUBOQ9614586184,5/12/2016 00:00,100193,It is not fast enough
4076,259,VOVOWK6360838557,4/23/2016 00:00,45640,I cannot hear the radio
4077,318,VYSAHY8640571967,9/10/2016 00:00,54150,I cannot hear the horn
4078,388,QTCSSJ7884399023,3/12/2016 00:00,201510,It came back from space and it makes a funny noise
4079,471,EUUIDG2576555559,9/10/2016 00:00,32401,Burns too much gas
4080,135,DNRSQU7549704217,6/8/2016 00:00,41191,Add rockets
4081,357,XZIALN8489424826,6/21/2016 00:00,76789,I cannot hear the radio
4082,196,WGDTOL4243253767,2/25/2016 00:00,207779,Replace windows
4083,328,FEEMFC3386933199,6/16/2016 00:00,129518,It is not fast enough
4084,403,NOCNDL8337471485,8/19/2016 00:00,220911,I cannot hear the radio
4085,291,JXNQJD8650531595,11/1/2016 00:00,40612,It is not fast enough
4086,391,JDPCBQ5891951671,1/10/2016 00:00,46094,Replace windows
4087,335,IGLZYC5633272337,9/25/2016 00:00,124849,Needs new parachute
4088,225,UCRPRC7084777737,3/31/2016 00:00,197988,No brakes
4089,142,GQAQNW1794106949,6/15/2016 00:00,220985,The wings do not work
4090,281,FBKKQL9381599274,8/2/2016 00:00,146905,Passenger side is always empty
4091,52,LZXICZ8779877255,3/2/2016 00:00,102170,It is not fast enough
4092,204,BNIBCP7688747127,9/4/2016 00:00,184938,It is not fast enough
4093,241,TVGMZP4715736314,9/20/2016 00:00,91038,Replace windows
4094,439,VREHCX3460228679,11/7/2016 00:00,60854,No brakes
4095,350,PIOYPT1187889252,9/16/2016 00:00,109952,I cannot hear the horn
4096,268,OJQGRI6917527768,10/26/2016 00:00,92919,Burns too much gas
4097,450,DHTDOM1335232550,10/1/2016 00:00,86646,It smells funny
4098,155,ZGBXZC7685767843,2/9/2016 00:00,181987,Change oil
4099,255,VSVNZM6140942531,11/25/2016 00:00,96544,The wings do not work
4100,313,KAHFCO6714986044,10/5/2016 00:00,96915,I cannot hear the horn
4101,179,OYHSZF9571854478,10/19/2016 00:00,32700,It is not fast enough
4102,423,OIZZER7796164583,1/20/2016 00:00,166444,The wheel does not turn right
4103,159,GCQCDR1998775329,2/24/2016 00:00,102712,It came back from space and it makes a funny noise
4104,390,VGZLKO3479133529,11/5/2016 00:00,61364,It smells funny
4105,106,EUZYAN5046993468,9/26/2016 00:00,146909,Burns too much gas
4106,466,ERLNPU7194453955,2/6/2016 00:00,224391,It came back from space and it makes a funny noise
4107,408,TMXKHQ8773318130,7/20/2016 00:00,64933,The wheel does not turn right
4108,486,ZOYREJ6347643189,7/17/2016 00:00,176040,I cannot hear the radio
4109,105,JBKYEG8211966815,11/18/2016 00:00,45294,Replace windows
4110,88,AXTILQ3021391846,5/18/2016 00:00,61383,I cannot hear the horn
4111,301,YGZKIZ3365182155,1/31/2016 00:00,85862,The wheel does not turn right
4112,424,IFCBLS7458718844,4/3/2016 00:00,139470,Passenger side is always empty
4113,187,GLQAAB3744976558,1/13/2016 00:00,129651,I cannot hear the radio
4114,459,RUAGDU6334508598,7/12/2016 00:00,133638,Add rockets
4115,341,ZTHALJ2917356940,8/15/2016 00:00,199715,I cannot hear the horn
4116,387,XAVZSQ6035464971,4/11/2016 00:00,136105,It came back from space and it makes a funny noise
4117,455,IAPGWX3883369953,12/20/2016 00:00,199051,No brakes
4118,106,TPXKHS7797678751,1/28/2016 00:00,217886,It is not fast enough
4119,280,ZEKXAK1425409064,10/6/2016 00:00,67848,No brakes
4120,210,QIHYBD3421557250,8/22/2016 00:00,190874,It came back from space and it makes a funny noise
4121,455,WHUULN8548967343,2/24/2016 00:00,180798,Needs new parachute
4122,363,QJOHPV1799334423,8/29/2016 00:00,136364,It is not fast enough
4123,168,NOYQTD9383768931,8/5/2016 00:00,94512,The wheel does not turn right
4124,423,RCUNWQ2172217076,11/4/2016 00:00,176534,It is not fast enough
4125,283,EWSDUX5713432238,9/10/2016 00:00,171659,It is not fast enough
4126,239,QHERMB6875348536,10/9/2016 00:00,71848,It came back from space and it makes a funny noise
4127,493,FRUBAT8212217963,5/7/2016 00:00,207028,I cannot hear the horn
4128,318,VYSAHY8640571967,6/26/2016 00:00,90038,It came back from space and it makes a funny noise
4129,152,MVEUPW8558723591,5/21/2016 00:00,50943,Needs new parachute
4130,38,AFQVIA4333827529,11/7/2016 00:00,44050,Passenger side is always empty
4131,156,ALWAQM3484869762,9/26/2016 00:00,130316,It came back from space and it makes a funny noise
4132,440,YZYIUW7833717757,10/15/2016 00:00,180825,It smells funny
4133,17,QCFGJQ9335219974,4/27/2016 00:00,101341,The wheel does not turn right
4134,446,LCMRGJ2263536579,7/31/2016 00:00,183812,Needs new parachute
4135,283,ETBCID4989475578,9/2/2016 00:00,209031,It is not fast enough
4136,229,MRODOC6916396595,10/14/2016 00:00,212128,I cannot hear the horn
4137,302,MDPNTQ2914575964,11/26/2016 00:00,130642,Add rockets
4138,266,UGSHLK4911349228,11/30/2016 00:00,40885,Passenger side is always empty
4139,482,MFKXKQ8917135267,12/29/2016 00:00,213523,Replace windows
4140,486,SBDJAU8974758151,9/26/2016 00:00,142388,The wheel does not turn right
4141,476,IZIYMC7851226764,2/20/2016 00:00,56660,Needs new parachute
4142,373,TVZTKK6787561226,2/3/2016 00:00,43848,I cannot hear the radio
4143,192,HXGMMS2171605975,7/24/2016 00:00,118011,The wings do not work
4144,305,CXSJDD1137346323,7/21/2016 00:00,102437,Change oil
4145,363,HQWYPG2740963591,9/26/2016 00:00,144447,Needs new parachute
4146,412,GNPZOC9685846761,3/16/2016 00:00,204210,The wings do not work
4147,114,ANRCNC7953819829,7/21/2016 00:00,185430,No brakes
4148,488,PVJFEC9399193230,8/13/2016 00:00,217662,Change oil
4149,181,PHDTJM8062376453,10/22/2016 00:00,141811,It came back from space and it makes a funny noise
4150,292,UGDYJP7416995731,1/28/2016 00:00,209792,It is not fast enough
4151,295,WVYJIW1680767491,1/11/2016 00:00,64811,It came back from space and it makes a funny noise
4152,144,PEOGOD3230799238,2/19/2016 00:00,157181,Burns too much gas
4153,360,OLONGN2036738688,6/30/2016 00:00,94900,It came back from space and it makes a funny noise
4154,329,GLVLIQ9471665033,12/11/2016 00:00,72276,Replace windows
4155,172,MLAULB2986766660,10/21/2016 00:00,151919,Needs new parachute
4156,248,KGRPSS5898925974,11/1/2016 00:00,195426,Passenger side is always empty
4157,307,DGGVVY5994165134,8/11/2016 00:00,101739,I cannot hear the horn
4158,233,FBFFKQ4410533598,12/8/2016 00:00,55895,Passenger side is always empty
4159,499,OKGHBU3021167836,10/24/2016 00:00,201873,Burns too much gas
4160,81,GHTMGD4389544097,8/31/2016 00:00,48060,The wings do not work
4161,36,RVRSQF3119698172,8/4/2016 00:00,161472,It smells funny
4162,216,BTDSDP1510556062,1/2/2016 00:00,208629,Replace windows
4163,16,IUPBEW2562792622,2/25/2016 00:00,160743,Burns too much gas
4164,422,BEWPJO7024338620,5/13/2016 00:00,133640,The wings do not work
4165,199,IPDMLS2239915645,9/17/2016 00:00,87147,Passenger side is always empty
4166,138,YHFPLJ3461496184,7/2/2016 00:00,207320,I cannot hear the radio
4167,499,IGSCTT8349812312,12/3/2016 00:00,217411,It came back from space and it makes a funny noise
4168,103,FAJTBF3099367351,11/30/2016 00:00,49308,Add rockets
4169,459,KUMNSE7416724113,1/27/2016 00:00,107978,The wings do not work
4170,45,TDNTXG5548909421,3/28/2016 00:00,70167,I cannot hear the radio
4171,360,ARXTGN5980669529,1/22/2016 00:00,128966,Passenger side is always empty
4172,441,FDJVXY5393545674,5/19/2016 00:00,61387,Add rockets
4173,297,SGRYWM5390906091,7/19/2016 00:00,72440,Passenger side is always empty
4174,222,ZVVNDH9721229276,5/5/2016 00:00,201546,The wings do not work
4175,287,YRNRNS1952121412,2/17/2016 00:00,73890,Add rockets
4176,306,QHSLJM7645697896,9/17/2016 00:00,187565,Change oil
4177,25,CDIXAG2873428974,1/11/2016 00:00,223234,Burns too much gas
4178,395,WXFLYH4564589573,12/30/2016 00:00,97626,It came back from space and it makes a funny noise
4179,311,JEELYW2378618390,5/6/2016 00:00,120466,It is not fast enough
4180,378,CNKBRC2118661231,9/5/2016 00:00,140032,Add rockets
4181,285,ADWRLO3111921449,3/30/2016 00:00,190777,The wheel does not turn right
4182,160,OZNHAI9177315963,3/24/2016 00:00,88506,I cannot hear the radio
4183,270,JKPPPM4767258510,2/13/2016 00:00,135961,Burns too much gas
4184,143,ZCXYXA8947248096,10/14/2016 00:00,190976,It came back from space and it makes a funny noise
4185,377,YTCRJU1661672224,11/10/2016 00:00,91100,I cannot hear the radio
4186,2,UBYAVS4751193620,3/27/2016 00:00,182912,I cannot hear the horn
4187,61,GIUQSZ6718838713,12/16/2016 00:00,213177,Burns too much gas
4188,126,HWNJUD8927287812,4/3/2016 00:00,68508,It came back from space and it makes a funny noise
4189,340,BNWHLU3012723119,10/21/2016 00:00,208883,Replace windows
4190,405,NGTTPH9948153530,6/12/2016 00:00,41689,I cannot hear the radio
4191,103,KCZJQA2958642031,11/28/2016 00:00,68306,Change oil
4192,155,VGOYAL9114834343,11/25/2016 00:00,50957,Burns too much gas
4193,104,VRFDMY2213425147,11/25/2016 00:00,34023,I cannot hear the radio
4194,398,ATBUFU4954808094,6/20/2016 00:00,32124,The wheel does not turn right
4195,331,TCJYEP7397582095,9/9/2016 00:00,89140,It came back from space and it makes a funny noise
4196,157,LUAEZZ7942356438,7/13/2016 00:00,109048,Needs new parachute
4197,87,FYBNYQ9871408682,10/22/2016 00:00,147235,Replace windows
4198,195,WFWRCP7922583783,10/24/2016 00:00,186026,I cannot hear the radio
4199,456,RDOAIM6916953446,8/26/2016 00:00,156695,It is not fast enough
4200,127,KGZXYW2580637799,5/27/2016 00:00,202634,It smells funny
4201,13,UCNHET6956719911,3/22/2016 00:00,226046,I cannot hear the horn
4202,128,IJUTNZ7329263643,5/20/2016 00:00,91964,Change oil
4203,235,ENRIIY6574623737,8/21/2016 00:00,213953,Needs new parachute
4204,224,JAOEJJ4681221424,4/18/2016 00:00,101926,Needs new parachute
4205,202,YLYIGJ2325743683,9/11/2016 00:00,97903,It is not fast enough
4206,143,DLOWJY9770829396,2/5/2016 00:00,95512,The wings do not work
4207,239,IJTJWR5062175291,11/6/2016 00:00,220424,Burns too much gas
4208,429,UMAEOG3749685693,12/19/2016 00:00,149397,I cannot hear the horn
4209,55,KXAMRX5023155521,6/1/2016 00:00,192829,It smells funny
4210,121,WNACSH1231333683,9/30/2016 00:00,204164,The wheel does not turn right
4211,45,TCIDOG6997662965,2/2/2016 00:00,221999,The wheel does not turn right
4212,418,UMGLMQ1572899626,4/4/2016 00:00,177635,It smells funny
4213,338,WAMLQN9446539895,2/27/2016 00:00,156754,It smells funny
4214,128,IJUTNZ7329263643,3/22/2016 00:00,45631,It smells funny
4215,207,TFATEN1718886741,5/1/2016 00:00,155790,I cannot hear the radio
4216,71,EESTCY8318914445,2/9/2016 00:00,198111,It is not fast enough
4217,199,CNDMDT7658218259,2/27/2016 00:00,113403,The wings do not work
4218,30,LLOSQD8987324379,6/24/2016 00:00,76641,No brakes
4219,317,WNGKHJ3617634034,10/13/2016 00:00,28452,Replace windows
4220,166,RXMKTM3246542890,7/30/2016 00:00,148675,Change oil
4221,27,CEILER7324244975,9/28/2016 00:00,74457,Add rockets
4222,203,WUAHTD6556561443,8/7/2016 00:00,90252,Burns too much gas
4223,7,TKDBJG8581247139,7/4/2016 00:00,141514,Passenger side is always empty
4224,230,RRKKYA3351564763,7/12/2016 00:00,64224,Needs new parachute
4225,209,UVKZVK3166604911,1/15/2016 00:00,156328,Burns too much gas
4226,360,GFGDMD8075143139,4/4/2016 00:00,129698,It came back from space and it makes a funny noise
4227,463,WGZJWY6761157250,9/27/2016 00:00,178575,No brakes
4228,305,IWBAAB7141875787,2/4/2016 00:00,188072,Burns too much gas
4229,393,MJISFG4435711724,8/14/2016 00:00,169894,Needs new parachute
4230,179,MHBVAL2195912878,2/19/2016 00:00,27424,No brakes
4231,104,EFMVRM9760615284,2/27/2016 00:00,36967,Replace windows
4232,215,MCAGIR4618243585,10/16/2016 00:00,97830,Needs new parachute
4233,25,CDIXAG2873428974,9/10/2016 00:00,129816,Passenger side is always empty
4234,37,DPMETN8732609548,4/19/2016 00:00,27782,The wheel does not turn right
4235,40,LEDTIN5117194636,12/15/2016 00:00,40766,Burns too much gas
4236,112,BYFORI3590673569,6/5/2016 00:00,173367,Add rockets
4237,7,FYURXQ7237434626,9/26/2016 00:00,48837,Burns too much gas
4238,471,VMDCRX4874403466,7/29/2016 00:00,125865,I cannot hear the horn
4239,402,ROGUIV9713623523,9/23/2016 00:00,30944,It came back from space and it makes a funny noise
4240,269,BZHZSY1490652681,5/6/2016 00:00,54900,Burns too much gas
4241,179,OYHSZF9571854478,1/5/2016 00:00,161176,Replace windows
4242,45,TCIDOG6997662965,4/19/2016 00:00,91866,Passenger side is always empty
4243,402,TSWPUE1441407875,10/29/2016 00:00,163993,Change oil
4244,435,OSVPIM7269838241,9/15/2016 00:00,169364,Change oil
4245,270,MNZPDK2938609348,6/24/2016 00:00,134921,It is not fast enough
4246,61,SOGPAK9250781334,11/5/2016 00:00,77944,Passenger side is always empty
4247,317,DCTWGM6364398512,11/15/2016 00:00,106672,Replace windows
4248,86,BDEOKV5459481596,8/1/2016 00:00,66282,I cannot hear the horn
4249,448,YFYDDS4389794271,11/27/2016 00:00,215149,Add rockets
4250,87,OQJPXN8463442995,1/26/2016 00:00,103205,It is not fast enough
4251,114,UREXYP2379737053,12/13/2016 00:00,199706,Change oil
4252,499,OMWYLZ3648173660,9/10/2016 00:00,90966,The wings do not work
4253,458,TGLEUG8362609825,9/26/2016 00:00,48380,Passenger side is always empty
4254,205,ZCNGEI6157936939,2/13/2016 00:00,83498,No brakes
4255,318,IOIFIS2449266595,2/27/2016 00:00,130545,No brakes
4256,0,DCFDRP4961281348,10/25/2016 00:00,60208,Needs new parachute
4257,105,QYPLYY8776618169,11/14/2016 00:00,60153,Needs new parachute
4258,30,BGYAUF4125677785,1/7/2016 00:00,42986,It smells funny
4259,438,YSDMBA3028521996,10/14/2016 00:00,50596,I cannot hear the radio
4260,473,HEEGVU3714936479,8/4/2016 00:00,113630,It smells funny
4261,176,MGQOYF5627673379,9/3/2016 00:00,44036,Replace windows
4262,226,UYLXJL9996976399,12/31/2016 00:00,51817,Passenger side is always empty
4263,373,JBPUPH6036806395,11/10/2016 00:00,203171,Change oil
4264,30,FNKBIP5659221697,12/30/2016 00:00,183373,I cannot hear the horn
4265,374,ATSZJG8622298614,10/14/2016 00:00,29639,It is not fast enough
4266,151,GUXYDE1356995423,11/13/2016 00:00,228034,The wheel does not turn right
4267,457,VNWPNT3125714386,5/31/2016 00:00,95184,I cannot hear the radio
4268,88,ZBHGOV4344832269,10/14/2016 00:00,181653,I cannot hear the horn
4269,322,DPXYBU3839342841,6/29/2016 00:00,226428,I cannot hear the radio
4270,323,BCVAHA5657387051,4/16/2016 00:00,97353,I cannot hear the radio
4271,258,FJHXGO3731638292,12/28/2016 00:00,173007,Passenger side is always empty
4272,195,DDTCSO6316177070,6/21/2016 00:00,153592,I cannot hear the horn
4273,315,QJXQKD1849507723,5/13/2016 00:00,187414,The wings do not work
4274,144,OYCBBX5222415862,7/8/2016 00:00,51009,It smells funny
4275,105,PJSTKP1747229459,3/7/2016 00:00,170592,Add rockets
4276,308,ZHLDMA9674136589,11/10/2016 00:00,188207,Add rockets
4277,387,LQFVZC2410463960,3/4/2016 00:00,104864,I cannot hear the radio
4278,225,UCRPRC7084777737,12/29/2016 00:00,147684,It came back from space and it makes a funny noise
4279,392,PKKOBC5810785827,9/17/2016 00:00,60278,It is not fast enough
4280,452,TQTLUH6622909410,10/3/2016 00:00,156053,It came back from space and it makes a funny noise
4281,219,SOWCRV1231425214,12/3/2016 00:00,38321,It is not fast enough
4282,245,SCGEDF1033764846,3/30/2016 00:00,218118,I cannot hear the radio
4283,155,ZGBXZC7685767843,11/18/2016 00:00,115516,The wheel does not turn right
4284,444,NQGTNA9415977526,10/19/2016 00:00,129710,Passenger side is always empty
4285,161,DXYALD3837822949,2/10/2016 00:00,212634,It came back from space and it makes a funny noise
4286,368,GNAECI6178758325,3/12/2016 00:00,148049,Needs new parachute
4287,172,RGBCMU9194773631,1/7/2016 00:00,167663,It smells funny
4288,176,XPBFQN7998915156,1/26/2016 00:00,205370,Burns too much gas
4289,53,BFFMBI4675404351,6/25/2016 00:00,134005,The wheel does not turn right
4290,127,VZGCGI3831967839,5/5/2016 00:00,115419,I cannot hear the horn
4291,18,HQHIOH7094118313,12/30/2016 00:00,115987,Add rockets
4292,1,IORSVN4427624382,2/6/2016 00:00,165204,Needs new parachute
4293,411,BLFPPA4673106553,12/5/2016 00:00,197557,Add rockets
4294,240,DGUKBL7024437990,9/24/2016 00:00,144111,Needs new parachute
4295,25,CDIXAG2873428974,10/8/2016 00:00,202155,It smells funny
4296,246,TXBFNV3859412751,3/31/2016 00:00,118581,Passenger side is always empty
4297,30,WQWECN1411912647,10/9/2016 00:00,174764,It came back from space and it makes a funny noise
4298,53,VIETJG1820424796,6/17/2016 00:00,224173,I cannot hear the horn
4299,448,FPVJES9292307824,8/4/2016 00:00,125822,I cannot hear the radio
4300,15,VCGBJO7012689165,6/11/2016 00:00,153229,Replace windows
4301,272,KVALTK6259646651,10/5/2016 00:00,98447,It came back from space and it makes a funny noise
4302,86,BDEOKV5459481596,10/1/2016 00:00,211168,Burns too much gas
4303,471,UHCKNI4442299560,9/4/2016 00:00,69381,I cannot hear the radio
4304,384,ZMDLHL3173753393,9/11/2016 00:00,44325,Replace windows
4305,479,KCEWAK2848432731,1/25/2016 00:00,148830,It smells funny
4306,318,GZLROQ8142844965,2/5/2016 00:00,139439,Needs new parachute
4307,276,BBZVOT3013443835,12/27/2016 00:00,98391,Add rockets
4308,420,BUGBHE7887233920,10/27/2016 00:00,152635,Passenger side is always empty
4309,149,NNASDS1532955948,10/9/2016 00:00,218945,Add rockets
4310,301,AZOQXD5916388952,3/26/2016 00:00,179151,It smells funny
4311,349,JAZRIA3972187523,7/13/2016 00:00,208674,Change oil
4312,372,JZZMOQ1548938751,3/27/2016 00:00,137013,It smells funny
4313,397,PFTZRC1845338792,9/14/2016 00:00,145501,I cannot hear the radio
4314,19,FNSUNE5292778384,9/18/2016 00:00,185684,It is not fast enough
4315,267,YOVGUD7436176393,6/13/2016 00:00,48943,Passenger side is always empty
4316,106,GAHUJQ1969583760,7/14/2016 00:00,165545,Burns too much gas
4317,173,YKSTNX2632802841,10/24/2016 00:00,33517,I cannot hear the horn
4318,385,AZOJDQ9255326754,11/25/2016 00:00,119674,It came back from space and it makes a funny noise
4319,218,VCWBNJ8384535747,1/7/2016 00:00,118337,The wheel does not turn right
4320,226,PBXXUC6130692180,10/16/2016 00:00,75520,Change oil
4321,495,YDGSQG5199541933,6/13/2016 00:00,145504,Change oil
4322,49,DRYZAP1856981073,3/23/2016 00:00,159255,Passenger side is always empty
4323,493,SIERLZ4094234565,3/19/2016 00:00,64460,Replace windows
4324,427,CTFOXW7214929561,4/25/2016 00:00,58584,Add rockets
4325,23,XPZQAP4798839462,6/13/2016 00:00,30741,Change oil
4326,371,XHWUTE3794176168,1/12/2016 00:00,88052,Change oil
4327,52,XQHIUC2224838569,10/15/2016 00:00,38625,It smells funny
4328,151,KYHQIJ8485643149,8/20/2016 00:00,109135,Burns too much gas
4329,92,RZTBLO1825431983,12/7/2016 00:00,213498,Add rockets
4330,104,UKIJXA5858351349,2/23/2016 00:00,158872,Burns too much gas
4331,464,NGFNCT9252984138,1/12/2016 00:00,212889,Replace windows
4332,181,BPTHQN6536416782,10/7/2016 00:00,34895,It smells funny
4333,47,YRICHS2165168133,12/6/2016 00:00,132185,It is not fast enough
4334,440,NBCYWL9496501098,12/4/2016 00:00,27616,Passenger side is always empty
4335,389,ZDABTP3255824498,3/27/2016 00:00,126116,It is not fast enough
4336,335,IPRCND2348824141,4/13/2016 00:00,188399,I cannot hear the horn
4337,468,PKHJVK9514999722,1/2/2016 00:00,169552,Passenger side is always empty
4338,155,DQZZQB9950181533,9/1/2016 00:00,173482,It is not fast enough
4339,111,QOMHEG3616841412,12/18/2016 00:00,140020,The wings do not work
4340,405,KMYJWT5887984061,4/14/2016 00:00,84464,Burns too much gas
4341,429,HEVMQA3741754525,3/11/2016 00:00,92422,No brakes
4342,204,SUIRNZ4321273336,1/30/2016 00:00,229216,Change oil
4343,368,BDMSIX9082797679,12/14/2016 00:00,122608,It came back from space and it makes a funny noise
4344,163,KULIEG4948389448,11/13/2016 00:00,198047,Burns too much gas
4345,25,UYUHMN6482145283,4/13/2016 00:00,36471,Needs new parachute
4346,234,FVWBUK5251139768,1/31/2016 00:00,99810,I cannot hear the radio
4347,339,UPUWGZ2528746451,11/1/2016 00:00,84012,It came back from space and it makes a funny noise
4348,399,JEDXLX6935155796,1/19/2016 00:00,223968,I cannot hear the radio
4349,256,JEEEEK2659307469,8/23/2016 00:00,70408,Replace windows
4350,326,WEQPOC3884612340,4/16/2016 00:00,229799,Burns too much gas
4351,152,IPTGYG2270402663,12/10/2016 00:00,84497,Replace windows
4352,229,FNRXDX6436291770,9/15/2016 00:00,75995,It smells funny
4353,423,LEIAJA5055422824,1/27/2016 00:00,132598,Needs new parachute
4354,229,LODQAI4884367548,5/8/2016 00:00,50227,It came back from space and it makes a funny noise
4355,423,LEIAJA5055422824,5/11/2016 00:00,153355,I cannot hear the horn
4356,298,WFZLAZ8366555896,5/11/2016 00:00,178730,I cannot hear the horn
4357,125,OBMQRQ5066649445,4/14/2016 00:00,147414,I cannot hear the horn
4358,170,KGMHHT5851778781,6/18/2016 00:00,34018,It smells funny
4359,441,GWQSWX4295385484,12/17/2016 00:00,211808,I cannot hear the radio
4360,378,CNKBRC2118661231,10/15/2016 00:00,121201,Replace windows
4361,102,WZHRUO6659209577,9/7/2016 00:00,127483,I cannot hear the radio
4362,244,OBQTBT1710303385,4/8/2016 00:00,172755,It smells funny
4363,161,AROCWK7466644580,2/27/2016 00:00,31261,Replace windows
4364,70,ATVURJ4242401864,4/3/2016 00:00,102627,It smells funny
4365,152,OOSIVE4640858339,7/31/2016 00:00,139588,The wheel does not turn right
4366,432,DIYSVU5570992528,2/17/2016 00:00,131041,Replace windows
4367,208,VISOQN3719959865,11/6/2016 00:00,151196,Change oil
4368,415,GRLBAK2840457272,4/23/2016 00:00,176520,Passenger side is always empty
4369,216,BTDSDP1510556062,5/6/2016 00:00,105637,It smells funny
4370,161,BKTJWR2580396868,3/21/2016 00:00,183722,Burns too much gas
4371,116,EGWKQL1670203175,3/15/2016 00:00,226990,Change oil
4372,66,WSNGTL3714145629,6/20/2016 00:00,132785,Needs new parachute
4373,439,NSDYIV5854823860,1/5/2016 00:00,29218,Add rockets
4374,471,VMDCRX4874403466,1/9/2016 00:00,151550,Change oil
4375,429,UXXXIP2293474293,6/2/2016 00:00,225795,I cannot hear the radio
4376,120,IFJJRG3978482095,1/16/2016 00:00,133371,Passenger side is always empty
4377,344,LFXNZZ1092839514,5/25/2016 00:00,219614,Passenger side is always empty
