7694,7694,90,7/21/2016 00:00,Made it faster,850
7695,7695,127,1/17/2016 00:00,Needs new Tires,1000
7696,7696,240,10/21/2016 00:00,Breaks,661
7697,7697,64,3/8/2016 00:00,Fixed!!!,420
7698,7698,94,8/19/2016 00:00,Good Luck,554
7699,7699,218,9/27/2016 00:00,We changed the color,458
7700,7700,96,4/29/2016 00:00,We changed the color,569
7701,7701,45,3/7/2016 00:00,Buy a new Car,866
7702,7702,223,3/25/2016 00:00,Made it faster,815
7703,7703,235,11/21/2016 00:00,Made it faster,461
7704,7704,78,10/30/2016 00:00,I do not know,941
7705,7705,109,11/16/2016 00:00,Good Luck,164
7706,7706,199,2/28/2016 00:00,Needs new Tires,403
7707,7707,56,3/12/2016 00:00,Changed Oil,238
7708,7708,167,5/29/2016 00:00,You are missing an engine,275
7709,7709,8,2/24/2016 00:00,Fixed!!!,313
7710,7710,70,12/3/2016 00:00,Buy a new Car,759
7711,7711,15,9/9/2016 00:00,Needs new Tires,302
7712,7712,88,11/22/2016 00:00,Buy a new Car,802
7713,7713,39,6/21/2016 00:00,This is a bicycle,722
7714,7714,166,10/27/2016 00:00,Change Roof,362
7715,7715,44,3/12/2016 00:00,We changed the color,133
7716,7716,1,9/2/2016 00:00,We lost your car,507
7717,7717,13,2/22/2016 00:00,Buy a new Car,352
7718,7718,142,7/26/2016 00:00,We lost your car,617
7719,7719,26,11/3/2016 00:00,Changed Oil,686
7720,7720,69,10/18/2016 00:00,Buy a new Car,447
7721,7721,77,8/18/2016 00:00,Made it faster,933
7722,7722,150,5/24/2016 00:00,Changed Oil,787
7723,7723,209,2/19/2016 00:00,Changed Oil,843
7724,7724,192,9/30/2016 00:00,Buy a new Car,912
7725,7725,37,7/4/2016 00:00,We changed the color,697
7726,7726,63,10/29/2016 00:00,Change Roof,320
7727,7727,82,11/30/2016 00:00,Needs new Tires,653
7728,7728,54,10/3/2016 00:00,Buy a new Car,291
7729,7729,155,4/28/2016 00:00,Changed Oil,850
7730,7730,26,2/15/2016 00:00,We changed the color,797
7731,7731,144,4/8/2016 00:00,Breaks,905
7732,7732,137,4/5/2016 00:00,Needs new Tires,396
7733,7733,155,6/23/2016 00:00,You are missing an engine,645
7734,7734,21,12/1/2016 00:00,I do not know,990
7735,7735,11,9/10/2016 00:00,Needs new Tires,482
7736,7736,237,1/23/2016 00:00,Buy a new Car,429
7737,7737,201,11/28/2016 00:00,I do not know,706
7738,7738,96,10/8/2016 00:00,We lost your car,906
7739,7739,96,8/12/2016 00:00,I do not know,340
7740,7740,137,2/23/2016 00:00,Changed Oil,412
7741,7741,152,5/10/2016 00:00,Buy a new Car,669
7742,7742,189,8/24/2016 00:00,Made it faster,78
7743,7743,95,11/18/2016 00:00,I do not know,88
7744,7744,91,8/13/2016 00:00,Breaks,144
7745,7745,86,3/21/2016 00:00,I do not know,961
7746,7746,115,11/1/2016 00:00,Breaks,501
7747,7747,143,6/19/2016 00:00,Fixed!!!,820
7748,7748,162,10/17/2016 00:00,We lost your car,432
7749,7749,123,9/1/2016 00:00,Fixed!!!,987
7750,7750,153,5/10/2016 00:00,Buy a new Car,844
7751,7751,182,3/7/2016 00:00,Changed Oil,899
7752,7752,73,4/22/2016 00:00,Changed Oil,740
7753,7753,144,10/3/2016 00:00,We changed the color,732
7754,7754,16,5/15/2016 00:00,Change Roof,934
7755,7755,93,5/2/2016 00:00,Change Roof,454
7756,7756,34,2/13/2016 00:00,Buy a new Car,437
7757,7757,1,6/12/2016 00:00,I do not know,507
7758,7758,88,11/4/2016 00:00,Good Luck,74
7759,7759,193,4/27/2016 00:00,Fixed!!!,127
7760,7760,126,2/17/2016 00:00,Needs new Tires,169
7761,7761,172,9/3/2016 00:00,Change Roof,615
7762,7762,102,10/8/2016 00:00,Changed Oil,695
7763,7763,128,2/21/2016 00:00,Change Roof,967
7764,7764,159,3/7/2016 00:00,Fixed!!!,537
7765,7765,168,8/6/2016 00:00,We lost your car,193
7766,7766,94,3/8/2016 00:00,Fixed!!!,162
7767,7767,160,11/16/2016 00:00,Good Luck,344
7768,7768,93,10/16/2016 00:00,I do not know,928
7769,7769,101,12/15/2016 00:00,Buy a new Car,732
7770,7770,95,7/5/2016 00:00,Breaks,401
7771,7771,92,5/16/2016 00:00,Changed Oil,533
7772,7772,19,7/19/2016 00:00,We lost your car,716
7773,7773,85,5/12/2016 00:00,Changed Oil,248
7774,7774,203,4/9/2016 00:00,This is a bicycle,572
7775,7775,126,5/5/2016 00:00,Made it faster,366
7776,7776,88,9/8/2016 00:00,I do not know,613
7777,7777,6,12/31/2016 00:00,Change Roof,849
7778,7778,45,12/6/2016 00:00,Good Luck,973
7779,7779,221,1/14/2016 00:00,Changed Oil,796
7780,7780,46,11/11/2016 00:00,We lost your car,984
7781,7781,45,12/14/2016 00:00,We lost your car,751
7782,7782,191,1/23/2016 00:00,We lost your car,58
7783,7783,7,9/25/2016 00:00,Buy a new Car,890
7784,7784,77,6/28/2016 00:00,Fixed!!!,230
7785,7785,208,5/21/2016 00:00,I do not know,720
7786,7786,209,1/13/2016 00:00,We lost your car,980
7787,7787,196,9/25/2016 00:00,Good Luck,852
7788,7788,174,7/19/2016 00:00,Made it faster,221
7789,7789,163,4/17/2016 00:00,You are missing an engine,89
7790,7790,231,7/9/2016 00:00,I do not know,130
7791,7791,62,11/17/2016 00:00,You are missing an engine,286
7792,7792,156,11/19/2016 00:00,We lost your car,410
7793,7793,182,6/9/2016 00:00,You are missing an engine,287
7794,7794,164,7/7/2016 00:00,We lost your car,955
7795,7795,161,3/25/2016 00:00,I do not know,451
7796,7796,167,8/7/2016 00:00,Changed Oil,91
7797,7797,34,9/4/2016 00:00,Breaks,265
7798,7798,149,11/11/2016 00:00,Fixed!!!,775
7799,7799,113,3/2/2016 00:00,Breaks,835
7800,7800,162,6/27/2016 00:00,Change Roof,138
7801,7801,4,12/7/2016 00:00,This is a bicycle,433
7802,7802,92,1/13/2016 00:00,Change Roof,581
7803,7803,5,4/23/2016 00:00,I do not know,891
7804,7804,213,1/7/2016 00:00,Good Luck,938
7805,7805,65,9/26/2016 00:00,Needs new Tires,1000
7806,7806,114,2/2/2016 00:00,This is a bicycle,921
7807,7807,148,3/31/2016 00:00,Fixed!!!,691
7808,7808,71,5/25/2016 00:00,Change Roof,852
7809,7809,165,2/2/2016 00:00,Made it faster,487
7810,7810,211,1/17/2016 00:00,Breaks,880
7811,7811,59,12/12/2016 00:00,Changed Oil,302
7812,7812,228,8/6/2016 00:00,Buy a new Car,558
7813,7813,203,6/15/2016 00:00,Good Luck,622
7814,7814,40,4/14/2016 00:00,Buy a new Car,109
7815,7815,53,10/14/2016 00:00,You are missing an engine,439
7816,7816,89,12/4/2016 00:00,This is a bicycle,640
7817,7817,202,7/22/2016 00:00,We changed the color,543
7818,7818,181,6/10/2016 00:00,We changed the color,85
7819,7819,244,10/12/2016 00:00,Changed Oil,881
7820,7820,196,3/16/2016 00:00,We lost your car,360
7821,7821,220,4/8/2016 00:00,You are missing an engine,970
7822,7822,57,11/18/2016 00:00,This is a bicycle,803
7823,7823,158,7/6/2016 00:00,Changed Oil,549
7824,7824,53,2/27/2016 00:00,Buy a new Car,590
7825,7825,24,3/26/2016 00:00,Good Luck,249
7826,7826,122,5/31/2016 00:00,Fixed!!!,953
7827,7827,245,9/18/2016 00:00,I do not know,887
7828,7828,57,11/11/2016 00:00,We lost your car,474
7829,7829,31,9/29/2016 00:00,You are missing an engine,139
7830,7830,108,11/11/2016 00:00,We changed the color,853
7831,7831,80,10/16/2016 00:00,We changed the color,961
7832,7832,88,9/21/2016 00:00,Breaks,793
7833,7833,212,2/10/2016 00:00,Changed Oil,187
7834,7834,180,2/21/2016 00:00,Changed Oil,416
7835,7835,241,10/26/2016 00:00,Change Roof,334
7836,7836,110,8/6/2016 00:00,Good Luck,156
7837,7837,126,7/17/2016 00:00,Good Luck,717
7838,7838,62,1/14/2016 00:00,Buy a new Car,97
7839,7839,150,5/14/2016 00:00,Good Luck,772
7840,7840,141,4/17/2016 00:00,Good Luck,995
7841,7841,84,6/28/2016 00:00,You are missing an engine,238
7842,7842,35,2/23/2016 00:00,Needs new Tires,603
7843,7843,163,12/19/2016 00:00,We lost your car,188
7844,7844,199,1/12/2016 00:00,Needs new Tires,762
7845,7845,147,3/7/2016 00:00,This is a bicycle,457
7846,7846,208,6/1/2016 00:00,We changed the color,125
7847,7847,29,8/30/2016 00:00,You are missing an engine,432
7848,7848,74,8/3/2016 00:00,Changed Oil,989
7849,7849,9,7/30/2016 00:00,You are missing an engine,742
7850,7850,38,1/27/2016 00:00,Change Roof,672
7851,7851,64,3/21/2016 00:00,Breaks,399
7852,7852,241,7/13/2016 00:00,We lost your car,907
7853,7853,185,5/5/2016 00:00,Changed Oil,811
7854,7854,104,8/8/2016 00:00,Buy a new Car,565
7855,7855,152,4/8/2016 00:00,This is a bicycle,986
7856,7856,92,8/31/2016 00:00,Good Luck,770
7857,7857,26,2/12/2016 00:00,Good Luck,753
7858,7858,247,1/31/2016 00:00,Buy a new Car,396
7859,7859,205,11/21/2016 00:00,Breaks,227
7860,7860,38,4/5/2016 00:00,We changed the color,367
7861,7861,137,12/28/2016 00:00,You are missing an engine,84
7862,7862,187,9/16/2016 00:00,Breaks,958
7863,7863,246,1/10/2016 00:00,Fixed!!!,411
7864,7864,71,11/30/2016 00:00,You are missing an engine,202
7865,7865,50,3/18/2016 00:00,Changed Oil,961
7866,7866,41,12/16/2016 00:00,Needs new Tires,103
7867,7867,117,6/15/2016 00:00,Breaks,922
7868,7868,25,10/7/2016 00:00,We lost your car,876
7869,7869,229,2/22/2016 00:00,You are missing an engine,758
7870,7870,164,6/16/2016 00:00,This is a bicycle,643
7871,7871,27,11/28/2016 00:00,Changed Oil,69
7872,7872,156,3/3/2016 00:00,Buy a new Car,481
7873,7873,40,9/12/2016 00:00,We lost your car,239
7874,7874,28,11/22/2016 00:00,This is a bicycle,700
7875,7875,158,7/1/2016 00:00,Made it faster,890
7876,7876,187,10/28/2016 00:00,Buy a new Car,272
7877,7877,198,1/9/2016 00:00,This is a bicycle,92
7878,7878,126,2/17/2016 00:00,Made it faster,108
7879,7879,207,2/9/2016 00:00,Made it faster,673
7880,7880,136,1/22/2016 00:00,Fixed!!!,84
7881,7881,156,2/8/2016 00:00,Buy a new Car,822
7882,7882,223,8/12/2016 00:00,Changed Oil,255
7883,7883,98,5/19/2016 00:00,We lost your car,219
7884,7884,33,4/28/2016 00:00,This is a bicycle,823
7885,7885,137,4/11/2016 00:00,This is a bicycle,145
7886,7886,182,12/3/2016 00:00,Good Luck,310
7887,7887,219,5/6/2016 00:00,Changed Oil,414
7888,7888,115,12/27/2016 00:00,Needs new Tires,841
7889,7889,28,12/19/2016 00:00,Made it faster,599
7890,7890,4,5/28/2016 00:00,We changed the color,274
7891,7891,112,3/27/2016 00:00,Breaks,217
7892,7892,96,1/22/2016 00:00,Changed Oil,846
7893,7893,243,1/18/2016 00:00,You are missing an engine,420
7894,7894,134,1/16/2016 00:00,You are missing an engine,172
7895,7895,163,4/15/2016 00:00,This is a bicycle,611
7896,7896,74,12/23/2016 00:00,Good Luck,843
7897,7897,127,1/21/2016 00:00,Fixed!!!,847
7898,7898,232,1/2/2016 00:00,Breaks,851
7899,7899,92,5/25/2016 00:00,We changed the color,131
7900,7900,172,7/10/2016 00:00,We lost your car,737
7901,7901,242,1/14/2016 00:00,I do not know,252
7902,7902,214,4/27/2016 00:00,You are missing an engine,264
7903,7903,135,4/15/2016 00:00,Fixed!!!,500
7904,7904,45,9/6/2016 00:00,We lost your car,281
7905,7905,74,1/31/2016 00:00,You are missing an engine,53
7906,7906,117,7/9/2016 00:00,Made it faster,383
7907,7907,168,11/11/2016 00:00,This is a bicycle,380
7908,7908,28,9/2/2016 00:00,Changed Oil,274
7909,7909,173,6/27/2016 00:00,Change Roof,368
7910,7910,199,7/12/2016 00:00,Good Luck,967
7911,7911,148,7/20/2016 00:00,Made it faster,485
7912,7912,3,1/2/2017 00:00,You are missing an engine,109
7913,7913,18,6/14/2016 00:00,Breaks,480
7914,7914,134,2/25/2016 00:00,Needs new Tires,425
7915,7915,45,7/29/2016 00:00,We changed the color,919
7916,7916,14,10/7/2016 00:00,Good Luck,810
7917,7917,24,3/10/2016 00:00,I do not know,539
7918,7918,44,1/5/2016 00:00,I do not know,849
7919,7919,2,10/14/2016 00:00,Good Luck,462
7920,7920,246,2/9/2016 00:00,We lost your car,196
7921,7921,37,7/26/2016 00:00,Breaks,71
7922,7922,18,6/19/2016 00:00,Fixed!!!,991
7923,7923,24,11/21/2016 00:00,We changed the color,926
7924,7924,40,7/9/2016 00:00,Fixed!!!,919
7925,7925,98,4/28/2016 00:00,Changed Oil,262
7926,7926,200,5/31/2016 00:00,Made it faster,620
7927,7927,196,9/19/2016 00:00,I do not know,315
7928,7928,48,8/25/2016 00:00,Good Luck,184
7929,7929,224,5/10/2016 00:00,I do not know,83
7930,7930,214,4/7/2016 00:00,This is a bicycle,276
7931,7931,114,6/11/2016 00:00,Needs new Tires,825
7932,7932,126,6/30/2016 00:00,Change Roof,407
7933,7933,117,4/22/2016 00:00,Changed Oil,491
7934,7934,221,7/9/2016 00:00,Made it faster,851
7935,7935,83,6/8/2016 00:00,This is a bicycle,781
7936,7936,240,3/23/2016 00:00,We lost your car,666
7937,7937,126,12/4/2016 00:00,I do not know,266
7938,7938,25,12/13/2016 00:00,Made it faster,219
7939,7939,232,10/4/2016 00:00,Made it faster,789
7940,7940,247,3/12/2016 00:00,I do not know,677
7941,7941,121,8/20/2016 00:00,Good Luck,205
7942,7942,108,8/1/2016 00:00,This is a bicycle,784
7943,7943,159,3/6/2016 00:00,This is a bicycle,85
7944,7944,114,10/1/2016 00:00,Breaks,572
7945,7945,191,10/4/2016 00:00,Breaks,595
7946,7946,169,10/26/2016 00:00,Fixed!!!,716
7947,7947,66,7/27/2016 00:00,Changed Oil,474
7948,7948,187,8/5/2016 00:00,This is a bicycle,748
7949,7949,224,8/1/2016 00:00,Buy a new Car,165
7950,7950,109,5/8/2016 00:00,Buy a new Car,151
7951,7951,101,6/15/2016 00:00,Changed Oil,240
7952,7952,177,5/2/2016 00:00,We lost your car,838
7953,7953,190,7/20/2016 00:00,Fixed!!!,507
7954,7954,138,9/5/2016 00:00,Breaks,436
7955,7955,126,6/9/2016 00:00,Changed Oil,769
7956,7956,35,4/4/2016 00:00,Changed Oil,784
7957,7957,64,1/13/2016 00:00,You are missing an engine,812
7958,7958,165,11/11/2016 00:00,Fixed!!!,734
7959,7959,177,8/3/2016 00:00,Made it faster,789
7960,7960,48,11/8/2016 00:00,You are missing an engine,605
7961,7961,110,12/8/2016 00:00,Made it faster,388
7962,7962,140,12/19/2016 00:00,You are missing an engine,463
7963,7963,208,4/1/2016 00:00,Made it faster,709
7964,7964,157,1/3/2017 00:00,We changed the color,756
7965,7965,142,11/19/2016 00:00,I do not know,494
7966,7966,25,1/23/2016 00:00,Good Luck,764
7967,7967,137,3/29/2016 00:00,I do not know,849
7968,7968,184,10/13/2016 00:00,This is a bicycle,507
7969,7969,172,1/16/2016 00:00,Good Luck,842
7970,7970,93,8/3/2016 00:00,I do not know,699
7971,7971,54,3/9/2016 00:00,Fixed!!!,807
7972,7972,188,5/19/2016 00:00,We lost your car,536
7973,7973,88,11/2/2016 00:00,Made it faster,461
7974,7974,180,6/22/2016 00:00,This is a bicycle,647
7975,7975,64,9/18/2016 00:00,Needs new Tires,925
7976,7976,202,3/16/2016 00:00,Change Roof,126
7977,7977,41,11/20/2016 00:00,You are missing an engine,605
7978,7978,175,2/5/2016 00:00,You are missing an engine,393
7979,7979,216,12/23/2016 00:00,Needs new Tires,946
7980,7980,17,8/6/2016 00:00,I do not know,172
7981,7981,114,11/26/2016 00:00,Good Luck,187
7982,7982,49,6/20/2016 00:00,I do not know,899
7983,7983,125,6/16/2016 00:00,Good Luck,333
7984,7984,61,8/15/2016 00:00,Fixed!!!,335
7985,7985,193,8/11/2016 00:00,Buy a new Car,451
7986,7986,160,6/10/2016 00:00,This is a bicycle,648
7987,7987,169,10/31/2016 00:00,Breaks,872
7988,7988,115,12/9/2016 00:00,Made it faster,341
7989,7989,45,5/20/2016 00:00,Made it faster,896
7990,7990,19,8/23/2016 00:00,Made it faster,102
7991,7991,57,6/19/2016 00:00,Change Roof,739
7992,7992,229,3/5/2016 00:00,I do not know,262
7993,7993,118,10/4/2016 00:00,I do not know,473
7994,7994,158,7/7/2016 00:00,Change Roof,73
7995,7995,165,12/13/2016 00:00,This is a bicycle,983
7996,7996,132,4/8/2016 00:00,I do not know,559
7997,7997,91,5/20/2016 00:00,This is a bicycle,377
7998,7998,206,3/16/2016 00:00,Fixed!!!,691
7999,7999,133,3/16/2016 00:00,Fixed!!!,860
8000,8000,155,11/2/2016 00:00,Changed Oil,197
8001,8001,175,6/18/2016 00:00,I do not know,959
8002,8002,84,9/15/2016 00:00,You are missing an engine,738
8003,8003,172,9/11/2016 00:00,Change Roof,959
8004,8004,96,2/2/2016 00:00,Made it faster,347
8005,8005,157,4/16/2016 00:00,Made it faster,875
8006,8006,105,9/3/2016 00:00,Fixed!!!,51
8007,8007,104,4/3/2016 00:00,Made it faster,531
8008,8008,207,10/4/2016 00:00,You are missing an engine,946
8009,8009,126,3/18/2016 00:00,We lost your car,378
8010,8010,6,2/8/2016 00:00,We lost your car,213
8011,8011,47,12/25/2016 00:00,Change Roof,226
8012,8012,237,10/16/2016 00:00,Needs new Tires,926
8013,8013,99,3/31/2016 00:00,Made it faster,864
8014,8014,112,1/11/2016 00:00,Needs new Tires,743
8015,8015,179,9/8/2016 00:00,I do not know,276
8016,8016,211,7/18/2016 00:00,We lost your car,115
8017,8017,168,1/26/2016 00:00,We lost your car,911
8018,8018,182,12/16/2016 00:00,Breaks,393
8019,8019,156,2/17/2016 00:00,Changed Oil,327
8020,8020,53,11/8/2016 00:00,Buy a new Car,588
8021,8021,249,1/11/2016 00:00,Fixed!!!,436
8022,8022,226,12/8/2016 00:00,I do not know,611
8023,8023,133,12/24/2016 00:00,Fixed!!!,630
8024,8024,134,3/23/2016 00:00,We changed the color,608
8025,8025,11,9/16/2016 00:00,This is a bicycle,284
8026,8026,142,10/23/2016 00:00,Buy a new Car,827
8027,8027,58,6/23/2016 00:00,Good Luck,375
8028,8028,234,6/17/2016 00:00,Breaks,73
8029,8029,196,1/5/2016 00:00,You are missing an engine,321
8030,8030,202,5/21/2016 00:00,We changed the color,131
8031,8031,153,5/7/2016 00:00,Breaks,208
8032,8032,108,10/13/2016 00:00,Change Roof,695
8033,8033,238,5/14/2016 00:00,Buy a new Car,157
8034,8034,186,11/14/2016 00:00,We changed the color,289
8035,8035,161,9/2/2016 00:00,Fixed!!!,300
8036,8036,98,7/12/2016 00:00,Breaks,103
8037,8037,31,5/1/2016 00:00,Needs new Tires,833
8038,8038,85,3/20/2016 00:00,Breaks,715
8039,8039,77,12/15/2016 00:00,Breaks,804
8040,8040,81,12/14/2016 00:00,I do not know,92
8041,8041,129,11/5/2016 00:00,This is a bicycle,495
8042,8042,211,10/17/2016 00:00,You are missing an engine,93
8043,8043,177,9/5/2016 00:00,Fixed!!!,467
8044,8044,215,5/26/2016 00:00,Breaks,793
8045,8045,182,8/25/2016 00:00,Buy a new Car,969
8046,8046,22,10/12/2016 00:00,This is a bicycle,822
8047,8047,40,7/15/2016 00:00,Change Roof,534
8048,8048,12,1/9/2016 00:00,Fixed!!!,459
8049,8049,119,2/23/2016 00:00,Good Luck,696
8050,8050,120,8/28/2016 00:00,Breaks,698
8051,8051,59,1/12/2016 00:00,Breaks,909
8052,8052,171,8/26/2016 00:00,You are missing an engine,157
8053,8053,120,8/15/2016 00:00,Made it faster,669
8054,8054,249,12/30/2016 00:00,You are missing an engine,350
8055,8055,174,3/10/2016 00:00,You are missing an engine,577
8056,8056,112,3/17/2016 00:00,This is a bicycle,972
8057,8057,60,3/8/2016 00:00,This is a bicycle,556
8058,8058,47,7/31/2016 00:00,Needs new Tires,216
8059,8059,140,6/23/2016 00:00,Change Roof,571
8060,8060,168,3/31/2016 00:00,I do not know,460
8061,8061,133,3/4/2016 00:00,Change Roof,742
8062,8062,183,9/24/2016 00:00,I do not know,623
8063,8063,20,5/25/2016 00:00,Fixed!!!,588
8064,8064,35,1/12/2016 00:00,We lost your car,548
8065,8065,234,8/28/2016 00:00,Made it faster,644
8066,8066,207,7/18/2016 00:00,Breaks,302
8067,8067,183,5/5/2016 00:00,Good Luck,443
8068,8068,238,3/19/2016 00:00,Good Luck,66
8069,8069,184,7/24/2016 00:00,Breaks,116
8070,8070,43,5/18/2016 00:00,Buy a new Car,596
8071,8071,35,8/6/2016 00:00,Change Roof,483
8072,8072,10,7/14/2016 00:00,Made it faster,68
8073,8073,247,1/30/2016 00:00,Made it faster,462
8074,8074,24,6/1/2016 00:00,Changed Oil,985
8075,8075,244,5/27/2016 00:00,This is a bicycle,484
8076,8076,201,11/4/2016 00:00,We lost your car,843
8077,8077,71,8/22/2016 00:00,Needs new Tires,57
8078,8078,121,5/4/2016 00:00,Buy a new Car,340
8079,8079,35,7/11/2016 00:00,We changed the color,396
8080,8080,191,8/21/2016 00:00,Buy a new Car,146
8081,8081,99,5/6/2016 00:00,We changed the color,772
8082,8082,193,1/20/2016 00:00,Buy a new Car,541
8083,8083,11,12/7/2016 00:00,I do not know,61
8084,8084,135,6/3/2016 00:00,I do not know,994
8085,8085,171,1/1/2017 00:00,Good Luck,219
8086,8086,228,11/4/2016 00:00,You are missing an engine,769
8087,8087,155,3/30/2016 00:00,Buy a new Car,182
8088,8088,38,7/24/2016 00:00,Needs new Tires,891
8089,8089,226,12/25/2016 00:00,This is a bicycle,805
8090,8090,240,9/8/2016 00:00,We changed the color,547
8091,8091,241,8/2/2016 00:00,You are missing an engine,398
8092,8092,149,4/17/2016 00:00,We changed the color,536
8093,8093,212,5/29/2016 00:00,Needs new Tires,379
8094,8094,192,7/11/2016 00:00,We lost your car,785
8095,8095,60,2/1/2016 00:00,Breaks,952
8096,8096,93,12/2/2016 00:00,I do not know,671
8097,8097,243,3/28/2016 00:00,We changed the color,535
8098,8098,177,8/26/2016 00:00,Good Luck,935
8099,8099,6,5/23/2016 00:00,Buy a new Car,337
8100,8100,133,1/11/2016 00:00,Fixed!!!,757
8101,8101,89,11/29/2016 00:00,Breaks,320
8102,8102,249,7/8/2016 00:00,Breaks,267
8103,8103,249,8/15/2016 00:00,This is a bicycle,115
8104,8104,122,7/29/2016 00:00,Made it faster,642
8105,8105,30,10/27/2016 00:00,Change Roof,413
8106,8106,85,4/6/2016 00:00,We lost your car,296
8107,8107,246,8/16/2016 00:00,Made it faster,101
8108,8108,215,11/7/2016 00:00,Changed Oil,374
8109,8109,213,1/3/2017 00:00,Buy a new Car,542
8110,8110,149,5/19/2016 00:00,Breaks,498
8111,8111,6,1/22/2016 00:00,This is a bicycle,527
8112,8112,92,1/1/2017 00:00,Breaks,249
8113,8113,84,8/20/2016 00:00,Breaks,887
8114,8114,194,10/28/2016 00:00,You are missing an engine,524
8115,8115,240,5/5/2016 00:00,Buy a new Car,855
8116,8116,44,1/19/2016 00:00,I do not know,423
8117,8117,214,4/7/2016 00:00,Needs new Tires,708
8118,8118,111,11/6/2016 00:00,This is a bicycle,242
8119,8119,177,5/8/2016 00:00,Good Luck,402
8120,8120,220,4/23/2016 00:00,Changed Oil,772
8121,8121,129,10/31/2016 00:00,Made it faster,151
8122,8122,128,11/6/2016 00:00,You are missing an engine,79
8123,8123,217,12/4/2016 00:00,We changed the color,176
8124,8124,2,2/24/2016 00:00,Breaks,746
8125,8125,153,8/15/2016 00:00,Made it faster,648
8126,8126,224,9/13/2016 00:00,Buy a new Car,222
8127,8127,51,10/12/2016 00:00,Made it faster,628
8128,8128,120,9/13/2016 00:00,Good Luck,441
8129,8129,72,5/10/2016 00:00,Fixed!!!,79
8130,8130,95,1/11/2016 00:00,Fixed!!!,156
8131,8131,14,5/10/2016 00:00,Good Luck,462
8132,8132,39,8/20/2016 00:00,Change Roof,472
8133,8133,84,8/1/2016 00:00,Change Roof,225
8134,8134,249,4/22/2016 00:00,We lost your car,200
8135,8135,201,5/23/2016 00:00,This is a bicycle,459
8136,8136,70,1/16/2016 00:00,I do not know,744
8137,8137,47,6/21/2016 00:00,I do not know,808
8138,8138,118,6/8/2016 00:00,Good Luck,444
8139,8139,158,11/14/2016 00:00,Fixed!!!,597
8140,8140,30,10/27/2016 00:00,I do not know,774
8141,8141,109,8/21/2016 00:00,Needs new Tires,807
8142,8142,27,1/14/2016 00:00,Breaks,841
8143,8143,175,12/1/2016 00:00,Buy a new Car,555
8144,8144,25,11/3/2016 00:00,I do not know,119
8145,8145,212,9/20/2016 00:00,Changed Oil,889
8146,8146,174,8/5/2016 00:00,I do not know,612
8147,8147,171,2/2/2016 00:00,We lost your car,542
8148,8148,61,10/20/2016 00:00,Breaks,68
8149,8149,189,9/21/2016 00:00,Changed Oil,106
8150,8150,82,4/28/2016 00:00,Buy a new Car,962
8151,8151,177,9/24/2016 00:00,Change Roof,977
8152,8152,184,11/4/2016 00:00,Good Luck,285
8153,8153,125,9/4/2016 00:00,Fixed!!!,905
8154,8154,169,7/31/2016 00:00,Fixed!!!,350
8155,8155,79,11/28/2016 00:00,We changed the color,222
8156,8156,190,7/25/2016 00:00,This is a bicycle,411
8157,8157,206,7/9/2016 00:00,Made it faster,956
8158,8158,234,11/8/2016 00:00,We changed the color,936
8159,8159,204,3/24/2016 00:00,Changed Oil,62
8160,8160,90,11/30/2016 00:00,We lost your car,263
8161,8161,112,11/3/2016 00:00,Good Luck,117
8162,8162,90,2/23/2016 00:00,Made it faster,308
8163,8163,79,3/27/2016 00:00,We changed the color,775
8164,8164,237,4/13/2016 00:00,Needs new Tires,322
8165,8165,25,2/2/2016 00:00,I do not know,877
8166,8166,147,8/10/2016 00:00,Good Luck,137
8167,8167,104,11/2/2016 00:00,We changed the color,321
8168,8168,103,11/28/2016 00:00,This is a bicycle,588
8169,8169,50,3/15/2016 00:00,Buy a new Car,923
8170,8170,102,3/16/2016 00:00,I do not know,594
8171,8171,200,3/20/2016 00:00,Change Roof,262
8172,8172,199,9/22/2016 00:00,I do not know,880
8173,8173,89,1/12/2016 00:00,Needs new Tires,330
8174,8174,33,2/12/2016 00:00,Good Luck,411
8175,8175,234,12/28/2016 00:00,Needs new Tires,362
8176,8176,22,2/15/2016 00:00,Made it faster,607
8177,8177,135,8/4/2016 00:00,Changed Oil,772
8178,8178,11,4/28/2016 00:00,Needs new Tires,255
8179,8179,47,7/18/2016 00:00,We changed the color,980
8180,8180,39,8/13/2016 00:00,Buy a new Car,653
8181,8181,55,6/23/2016 00:00,Breaks,509
8182,8182,164,7/21/2016 00:00,We changed the color,597
8183,8183,8,12/3/2016 00:00,We lost your car,288
8184,8184,120,11/20/2016 00:00,Breaks,994
8185,8185,158,10/9/2016 00:00,This is a bicycle,595
8186,8186,39,6/9/2016 00:00,We lost your car,742
8187,8187,232,12/22/2016 00:00,We changed the color,256
8188,8188,118,12/17/2016 00:00,Buy a new Car,619
8189,8189,111,7/5/2016 00:00,This is a bicycle,133
8190,8190,163,3/13/2016 00:00,I do not know,84
8191,8191,2,2/14/2016 00:00,Changed Oil,866
8192,8192,247,11/24/2016 00:00,Buy a new Car,947
8193,8193,111,3/31/2016 00:00,We lost your car,256
8194,8194,154,2/19/2016 00:00,Breaks,381
8195,8195,222,6/6/2016 00:00,Fixed!!!,539
8196,8196,14,12/25/2016 00:00,Made it faster,269
8197,8197,124,3/13/2016 00:00,Made it faster,936
8198,8198,206,8/9/2016 00:00,I do not know,293
8199,8199,93,4/10/2016 00:00,Change Roof,459
